Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
-0.05292399719399301,-1.2196176834038477,-0.298717474197014,0.4731596201164654,0.4867599008127398,-0.4301619373617813,-0.3865691413845192,-0.1388344321656597,0.1207125408618186,0.1052168656504746,-0.2427848125548101,2.2575911040488887,-0.9015222069458588,-1.3625654743343707,0.1926130691895942,1.5920695574672226,-0.474459346836952,1.1738298647147472,0.5853667262360516,0.6940894776558314,-1.0235676120551398,2.0201769753830106,0.7470048937627182,1.6898334545366278,-0.8023510266588869,1.541930522609253,-0.1027363126657164,0.6436780621012838,-0.2341150277805824,-0.39220677477184535,0
0.45437925238904225,-1.303410099330753,0.9204562746072268,0.981940186942247,2.029565916779016,0.9135522477856216,0.438544546332315,0.9507932101094584,0.8697041603383806,-1.0708682794116542,0.6279045731906079,0.5097135108069892,2.0798367989293247,-1.9064080344067529,0.6346841306446023,-0.0445866593531427,0.8027745536766588,-0.5952951014035228,-0.9524360719748036,-1.5968373467541506,0.4617863173053435,0.965297762918287,-0.9137335317137564,-0.0931612125627276,-0.9699547282037458,0.2492556779512947,0.0210653468681111,-0.5700000918088858,-0.6445817107979757,-0.4004352539309877,1
-0.5829795166922525,-0.9981383543695236,0.039516573097347,0.8375112040759103,-0.41541396607258,-0.7499648390649951,0.8138091511939475,-0.2526016638778426,0.0232048233610605,-0.1013687116822839,0.2254239777202058,-0.7388333636497239,-0.1996383545125754,-1.0014988580149504,-0.5335027347232704,-0.4431526077425175,-0.1129543079265471,-0.8347492905776807,0.7363787177609201,-1.0763211358434337,-1.8486102247889236,0.9309516458560264,0.0310007092498141,0.2496418892853468,0.9229550013191462,0.4665569826455928,0.8177400879720705,-1.0480852178662468,0.7472773541777689,6.691962763741392,0
-0.8797823576431285,-0.4572055323634602,0.4588216546705004,-1.581016937131715,-0.692349818761078,-0.9480473569514096,-1.8485427213901795,0.8219641227731879,0.0099018434750108,-1.018314408269299,-1.3318465361012377,-0.136963029332752,0.1000570407028175,0.2201292797364046,-0.7030412273113972,1.4820490164630142,-0.1710723268051733,0.9146867264626496,0.6650706411226659,0.6556306302204942,-0.3921662601068719,0.1493897542264557,0.3830543342661524,-0.6584829921973809,-0.8319030616845153,-0.3622510722718396,-0.3007495729847009,-1.2287244703748588,0.1534840762600805,33.206657125714536,0
-0.9422556161672793,0.6780393683837879,0.0450592404845341,-0.3232551074457292,2.334268819492824,0.5653161491027686,-0.0463367140380659,-1.1651421171259024,-1.1411160903497457,1.2360449726794984,-0.0232562584695378,0.0305811514039237,-0.0412002901664598,1.5838325650783731,0.0736837985823157,-0.0547101209447591,0.7145300700372453,0.8959472662900859,-1.8234745425349328,0.3966103552295424,-0.9808340338424844,-1.8669782999243425,-1.0692800704990435,-1.7532818982111855,-1.8641507516814684,-2.0371728017026896,1.2543420038998714,-0.3642765604071646,0.2942259695366896,0.2347407599075599,0
-0.12663700854364254,1.0496543825764824,1.452405375703214,0.0466253182220861,1.549806184519484,0.6027086421117817,1.2623355812909598,-0.9863999127448266,0.7766061816783437,1.7172258769294302,0.627759767249808,1.2046401119709806,1.0063838878548832,-0.9479698384039906,2.55840488821134,1.2720464011468895,-0.4872529867620391,0.4948486794935495,-0.8283425059482568,0.488160432328325,0.8830456117672847,-0.0461019560180337,0.8458476760391195,1.9464802671901795,1.4683832044915532,-1.4554615645304785,1.381505505312745,-1.2675982636023924,-0.3493937285679523,-0.11786494939125886,1
-0.18979938196892635,2.4001667932047166,0.6388968336715317,1.2123966476376364,-0.412469754368321,1.2989817372130137,0.2816045853877854,2.13360507821378,-0.5292913061773313,1.4895160874300593,-2.585779049201128,-0.051952544390461,-0.305252065265176,-0.7537063776316991,1.4394067459498867,-0.4994397464324088,3.186946096340971,0.9797347911403936,0.4311021341781805,1.298744545516294,-1.0155116050713873,-1.451351482756659,-1.7786595744632183,0.6749400672193295,0.5468929339602033,-0.2228836981253072,0.5651397398584764,1.2996687025616922,-0.048348054235244,0.08304312195845603,1
0.9244666355148141,-0.0288512669627185,1.228452930034102,-1.3518266497733482,0.4648334869030558,0.6412608896301459,-0.2209211076134263,0.980946456265856,0.86871816912718,-0.9143210791203796,-0.19512576229244,-0.3924250366714013,-0.0079816171343962,-1.2852487696100163,-2.213555761568372,0.7116935980350875,0.9370187293652212,1.7195384706270544,-0.7941599982171659,0.4397301473799386,-1.744148721651784,0.812436430904206,-0.680327372972446,0.1066769403048361,-0.3732267667166035,1.3193676936352694,0.5253277754895351,0.2471012785182349,0.2057292683246103,-0.1847998538661945,0
0.31307400397607954,1.360220671112812,0.5291213341822494,0.5520737578803611,0.6602238969089167,-1.7989665573807154,0.4000261245795777,1.8738287482728213,1.5858889452750482,-0.8840318938583417,-0.9085649921344832,-0.3085651218333576,2.299355959174964,1.3504350021718603,1.047165234202705,-1.8881746800559691,0.5626714964452018,1.2197231740263423,-0.4830935422627189,0.7257590227005325,0.3736318057362392,-0.8463189886187001,-0.6600701344378274,-0.0583068962137147,-1.1612631417231567,-1.741860019468092,-2.234850381614554,-0.6076582437908946,0.0439751385389616,-0.2534841391070406,1
0.20239532836542332,0.506102947232882,1.4607553303156346,1.0780540211827474,-1.3279233660887304,0.6158855151089857,0.6815660130324888,0.0004367627079916,1.1460872934504245,0.4756381649416595,1.6087947045537785,-0.3078085240640462,1.8932052322105084,-1.4449384553042994,0.4882667723043619,-0.0052424633632138,0.9515085876305668,1.8191217360227092,0.6487254390004404,0.6312453770940245,1.8877411417750825,0.4744760810665,0.6575059588635707,0.3095737798840833,0.4733196361288866,-1.0840026136722036,0.6435657733676777,-0.6776517755186774,-0.2276460667122872,0.04511634151464303,1
-0.9248531440486784,1.0418374364391072,1.4614135558390977,-0.1431902666276713,1.1347479788324586,-0.947825271417374,-0.4737942220037612,0.6213814084734843,1.071734355472118,-0.0453233150181181,1.8488822149633777,0.9619104005119437,0.3609436937215391,-0.4082002057961239,-0.0013220825780687,0.0604146660078544,1.761268225790387,0.0579049856462344,0.6246598026461276,-1.1698544235650756,0.9106323918859116,-1.725006500685428,-0.1623699089617387,2.4012218086610564,0.3678859070265081,0.506277306216119,-0.8640461147934144,0.0063985442223616,0.8310151125530162,-0.40323970844303375,1
-0.02141842657067707,0.1984534361869712,-0.3164089717496806,2.0335597168686195,0.1434496495462439,0.1084013067792685,1.7765179672149705,0.2609972502678941,1.8988742980900115,-0.01739302572871,0.8503706692210994,1.6245740649361278,-0.8360452956991679,0.3221385946567032,0.360861432906236,1.4610870020988376,-1.684262779478369,0.750324407623882,-0.8779272029604547,0.8377601947041977,-0.3300684271397776,-0.4450315924270142,-1.687359421511851,-1.3844250757121357,0.233469752275044,0.9538828792865748,-0.7233100318832176,-1.0435334407253356,-0.275964576978381,6.3099574341739935,0
-0.2613206095609427,0.5340058490591146,0.1333612250020474,-0.101975356755004,0.453112469038666,-1.0685934236899497,0.9791592689798604,0.4237693886109279,-0.7585057284764314,0.7300639804512582,-0.3905148392475506,-2.8136241079893534,0.5449301850467453,-0.2807567182055874,-1.194072025966544,0.0510559519619614,-2.257466026193168,0.4690898573248731,0.0688388486656304,0.7558034796455928,0.6861044069765946,0.74849858421174,0.5230225100534703,-0.9581935135513242,0.6480672155071897,-0.0553596814453173,1.4102634223524728,-1.610077961521858,1.01610615722357,-0.18613157390229823,0
0.06725977183861434,0.3568061789575948,0.3385783359710854,0.116669932230475,0.3960393931952407,-0.989324764523123,0.2784420471431558,-0.3138335314525242,0.345439652361213,-0.7803013758463296,0.8494116585278233,1.478812303495816,0.6449276601863845,0.2947398871428784,-1.6011331644342424,-0.6755298839961436,1.6971819700308783,1.3439106452943663,0.1453446136775636,-0.1564502304215844,0.6921979808480094,0.1499706724230523,0.9821234158566082,0.6238197747273525,0.8424854034693842,-2.3520631288392573,-0.3775121427239136,2.0707763896252525,0.0017002534516281,-0.3653237839930457,1
-0.9320821466937919,0.8957074233602267,-0.7077564724874139,1.9935170971362264,0.2909950095445864,-1.949310328908893,0.3965560988470158,0.8783188195390597,-0.000537916291342,0.198280691953357,-0.7577121079103796,-0.6313283115619849,-0.3874388382557285,0.6483803507130298,-0.1960153296686703,-2.02182063892333,0.9033660717551272,0.7043540608912208,0.374822806696753,0.0234286748126317,0.5888173485473778,0.0706809765665476,-0.6190080748159812,1.9075546803011705,0.7760139348268004,-0.313987630393282,-0.0135042294732227,-0.4809985962451467,-0.6084084746278238,1.9891919337244977,0
-0.15543362441768732,1.572216641857468,1.7406503162190416,2.034506006121338,0.4078368288764207,-2.6360804741512847,-0.3881990812004678,-0.3158200334045923,-1.175498502980004,-1.7842797142353195,0.3475172675809453,0.6860986294759621,0.5423337151671339,1.299100703044778,2.000839560018803,0.5681605163197987,0.8878447255277098,0.4971416877791759,0.3449941213745123,0.9061377164128556,0.0480850497482313,0.8279943841074111,1.580908960205311,0.3522022045837821,-0.3473681139051255,1.391892031287109,-0.9727213081830528,-0.5370263140368573,-0.1073294397293856,-0.192569992446327,1
-0.4336892013974282,0.6016376231984798,0.0993052274128665,1.1608810773992913,1.0208414548914395,-1.3062033622360416,-0.1891773484266173,-0.2839265697934676,-0.6932021648744606,-0.8157299135370952,-1.3186799573046193,-0.8868511096600187,1.2555742424166645,-0.759494273352239,-0.1760187867311487,1.5186358193033187,0.9411101882656618,-1.843182088311564,-0.6264107531774094,-0.6608212918799571,0.6190068901209952,-0.4062246747800065,1.4619285153923949,-0.057948459189634,-0.9994770333327612,0.8738976472347084,-0.2745243938131768,-0.1739073872285253,-0.668366530698177,-0.35370489432235513,0
0.9755700465897776,1.6788507251127442,0.8665483545772739,0.6683686273064025,1.972496281263376,1.193717724940158,-0.3419981939159627,1.927384349559974,-0.1912980340384482,0.8811887076230124,0.6287425268325163,-0.3935359476949641,0.4123787240982653,-0.8423336840775969,1.6854839436097295,1.7407529045757726,1.202055755836993,1.254962482137972,1.3384842533533317,0.3652861599479587,1.072269852426116,0.9605864811432886,1.0094468178876403,0.4886788621263178,-1.1040557699608486,-0.1301637072555104,-1.0109330085307977,2.131776671145283,-2.6705553808573104,-0.3054906641620332,1
-0.5039854452203951,0.3538748449640143,-0.9385325197447336,0.3653579957663664,0.6424329584265658,-0.4206395752063552,1.2218631204792851,1.65348762620097,-0.0120034171972812,-1.0762887172596436,0.5369320331095567,0.4478911657837453,0.2038131652116643,-0.3344742300014988,-0.9024074295792216,-1.2241425004212012,1.4428176014674428,-0.2461631089191611,1.1830474521636882,-0.7114339855938058,1.054432492559027,0.9480300257654533,-1.0998089704443017,-0.974183788987392,-0.6740996104405046,0.979220182673092,-1.3571888686371003,0.3647293362106653,-0.7367593059946833,-0.2930621199377337,1
0.4903280028647634,0.8105821391033587,0.4446748090738951,0.3025401404058256,-1.361747673582035,0.5127339763939889,-0.0370291479451577,-0.5748312731671548,-1.319878736205887,-2.1928705608261674,0.1652992733040821,2.544623271948896,-0.2593700550382849,1.4642783406369326,-0.960633060634914,0.0997295001890331,2.71194105699017,0.2131098150013525,2.558524389255449,0.3988110823145958,-0.7039058318187023,-1.699706209416357,1.9505936824391676,0.4368512986595962,-0.142515693678979,-1.2738701372235774,0.0898757725052864,-1.0446083791220813,-0.5067641558006549,-0.045164581250913695,1
